Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Transaction_ID,Cardholder,Card_Brand,Card_Number,Category,Merchant,Location,Device
39055.0,-1.012195118,0.754735029,1.355125833,-0.000232426,0.120654442,1.569281166,0.932275959,0.095394617,0.383837008,-0.025707431,0.614049805,0.603128209,-0.112246578,-0.476686869,0.719117217,-1.821050207,1.203137584,-2.688533694,-1.337038961,-0.190284502,-0.103115698,0.263047286,0.011440071,-0.600974697,-0.361787374,0.276709769,-0.30351436,-0.176236035,114.32,0,TXN-100169,Scarlett Wright,Visa,**** **** **** 6793,Digital Services,AWS Cloud,"Sydney, AUS",Android App
77574.0,-1.616497054,-0.528674294,2.100904801,-4.403328915,-0.536147452,-0.498528829,-0.623193174,-3.32779767,1.226465008,-1.503866522,-0.970588871,0.198041767,-0.280746613,-0.803618531,0.433768721,-1.782199762,-0.664316011,1.645646038,-1.133508693,0.040695773,-1.785148543,0.124686824,0.06280756,-0.026240191,0.551350455,-1.126368946,-0.660297972,-0.480919967,14.0,0,TXN-100170,Emma Wright,Visa,**** **** **** 5523,Travel,Hilton Hotels,"Sydney, AUS",iPhone 15 Pro
149640.0,0.754315926,2.379821852,-5.137274493,3.818391722,0.043202652,-1.285451374,-1.766683621,0.756710662,-1.765722098,-3.263006726,3.592796832,-2.772348806,-0.074533654,-6.281093649,0.165978009,-2.679171246,-1.385556529,0.249056749,2.353452693,0.369662962,0.397057601,0.141165218,0.171984535,0.394273776,-0.444641837,-0.263189064,0.30470295,-0.044362275,2.0,1,TXN-100171,Aniyah Hayes,Visa,**** **** **** 6571,Travel,Airbnb,Unknown (VPN/Proxy),Windows Chrome
114145.0,1.600239854,-0.311572796,-2.42673349,1.457977931,0.816393411,-0.547782871,0.869237558,-0.386197507,0.156968915,-0.388115711,-1.294935903,0.158400514,0.71468306,-0.898331509,0.05674678,0.305239991,0.235936877,0.191583999,-0.158692741,0.327745079,-0.089064593,-0.608925679,-0.202577742,-1.173868394,0.211531848,-0.694482001,-0.0281181,0.010072621,254.2,0,TXN-100172,Gabriel Sterling,Amex,**** **** **** 3224,Digital Services,AWS Cloud,"Sydney, AUS",Windows Chrome
41313.0,-13.89720587,6.344280456,-14.28166644,5.581008997,-12.88713316,-3.146176367,-15.45046722,9.060281474,-5.486120777,-14.67647025,5.148351721,-10.74959199,1.585488968,-9.798012077,0.733276999,-12.6752689,-20.74066372,-8.153668026,5.22834179,-1.025227924,3.058081838,0.94118029,-0.232710298,0.763508019,0.075456239,-0.453839572,-1.508968257,-0.686835739,9.99,1,TXN-100173,Sophia Vance,Visa,**** **** **** 9389,Travel,Airbnb,Unknown (VPN/Proxy),Firefox Linux
51229.0,0.971414085,-0.732046366,1.030953842,0.08785172,-0.884326644,0.885178269,-0.882761542,0.503798606,1.034042498,-0.378355355,1.241615023,1.07943113,-0.820569406,-0.15340086,-0.415174239,-0.475293644,0.497366706,-0.954900477,0.01764388,-0.059043479,-0.099659141,-0.15411124,0.086696587,-0.215798056,-0.085045991,0.980240816,-0.019491143,0.005840653,65.08,0,TXN-100174,Scarlett Wright,MasterCard,**** **** **** 7091,Digital Services,Steam Games,"Berlin, GER",Android App
134026.0,1.83478432,-1.510684542,-0.907365749,-0.879673576,-0.834694786,0.165743456,-0.808195923,0.089150374,-0.073234211,0.739531724,0.446138897,0.157214914,-0.103143894,-0.277864075,-1.051062776,1.280593208,-0.012323879,-1.146550349,1.305691066,0.318034482,-0.094908716,-0.645951632,0.262278193,0.316083862,-0.508819561,-0.619572666,-0.032494801,-0.022081216,173.66,0,TXN-100175,Scarlett Wright,Visa,**** **** **** 9662,Dining,Chipotle,"Toronto, CAN",MacBook Safari
64734.0,-1.007392676,-0.165398858,0.688681911,-1.973675088,-0.889859138,-0.602386876,-0.288371378,0.292658789,-3.044822025,1.134385472,1.419240578,-0.218614781,0.151056798,0.332882876,-0.35540731,-0.774547512,0.916016976,-0.372601831,0.095545844,-0.641039565,-0.33098108,-0.642449226,0.389396611,0.154101661,-0.178099532,-0.494654965,-0.21655085,-0.093823126,40.72,0,TXN-100176,Bella Sterling,Amex,**** **** **** 7361,Online Retail,Walmart,"Paris, FRA",iPhone 15 Pro
129808.0,1.522079865,-0.519429473,-2.58168488,0.774741046,0.206721721,-1.431020118,0.757011225,-0.444418034,0.997921025,-1.429490124,-0.375466189,0.179094864,-0.148448551,-2.135154864,-0.044915694,-0.055332753,1.778696603,0.671832434,-0.002021158,0.361168932,0.019649407,-0.211678285,-0.247451924,-0.279471887,0.239646123,-0.508398143,-0.015551488,0.041880702,276.17,1,TXN-100177,Bella Sterling,Discover,**** **** **** 2948,Luxury Goods,Louis Vuitton,"Lagos, NGA",Windows Chrome
100516.0,1.918388822,0.778823678,-0.740754998,3.705086407,0.88383398,0.276497741,0.15385775,-0.129863461,-0.266207828,1.311979168,1.719932401,-1.715833872,2.565804664,1.844211925,-1.818700747,1.045340225,-0.505330568,0.451943771,-1.663772108,-0.232951613,0.137020973,0.625138911,0.090071888,0.717090373,0.119219147,0.03463218,-0.075354239,-0.0591173,4.57,0,TXN-100178,Abigail Thorne,Visa,**** **** **** 8094,Digital Services,OpenAI ChatGPT,"Los Angeles, USA",MacBook Safari
85285.0,-6.713406972,3.921104152,-9.746678217,5.148262549,-5.15156272,-2.099388657,-5.937766832,3.578779604,-4.684951751,-8.537757687,6.348979303,-8.681608932,0.251179385,-11.60800226,-0.351568782,-5.363566433,-11.93909151,-3.58360287,0.897402406,0.135711323,0.954272202,-0.451086449,0.127214424,-0.339449869,0.394095514,1.075295099,1.649905909,-0.394905372,252.92,1,TXN-100179,Madison Sterling,Amex,**** **** **** 7318,Luxury Goods,Rolex Boutique,"Kiev, UKR",iPhone 15 Pro
33277.0,0.490929048,-1.772610782,0.95524736,0.981177869,-1.519601358,0.891151568,-0.654097552,0.243703444,1.933995959,-0.739496159,-2.110448031,0.486058572,-0.048008565,-1.100112822,-1.363484662,-0.209522657,0.159998158,-0.080705668,0.733508008,0.646598008,0.059884327,-0.150163827,-0.479282171,-0.341664697,0.331386194,0.731665965,-0.033166822,0.078564585,374.0,0,TXN-100180,Ethan Thorne,Visa,**** **** **** 4796,Digital Services,Spotify,"Berlin, GER",Android App
142690.0,1.998089644,-1.07560927,-2.740455044,-1.040373885,0.350645897,-0.905837763,0.42712562,-0.522578713,-0.908558569,0.853091085,-1.374708991,-1.105917821,-0.067289657,0.411710116,0.08406121,0.730342424,0.062111809,-1.339017238,0.915017768,0.343514369,0.392905788,0.697381094,-0.285638945,0.035626063,0.500895952,0.07576939,-0.120529015,-0.051783551,190.94,0,TXN-100181,Scarlett Wright,MasterCard,**** **** **** 1234,Digital Services,Spotify,"Paris, FRA",iPhone 15 Pro
12393.0,-4.064004738,3.100934891,-1.188498004,3.26463274,-1.903562358,0.320350587,-0.954940039,-3.27753492,2.820828662,1.01511288,3.187186897,-7.004327284,0.872710605,-6.220605353,-0.90444463,-3.075091885,-5.044735692,-1.718082685,-0.662462068,-0.531897693,1.688665431,-0.078844698,0.193730927,0.479495954,-0.506603057,-0.409862744,-3.036271329,-0.630605199,179.66,1,TXN-100182,Joseph Sterling,Visa,**** **** **** 4607,Online Retail,Target,Unknown (VPN/Proxy),Windows Chrome
33197.0,1.176114707,-0.318535056,0.983456584,0.711146747,-0.791492528,0.409830575,-0.812024571,0.323851341,1.178261454,-0.240458532,-1.200580512,-0.398678023,-1.319369472,-0.124106296,0.644108383,0.082074889,0.004960454,-0.347715144,-0.200910071,-0.212448584,-0.114498274,-0.162664026,0.017847917,-0.429565134,0.200164167,0.382644341,0.023840434,0.015313108,6.89,0,TXN-100183,Luke Mercer,Amex,**** **** **** 9043,Dining,Olive Garden,"Paris, FRA",Windows Chrome
84472.0,1.346459121,-0.283344055,0.35371182,-1.067651656,-0.401446809,0.009739111,-0.506353701,-0.024065698,1.702845583,-1.119392445,-1.448770876,1.032569327,1.620615679,-0.514637223,1.219094533,-0.100731517,-0.734668103,0.470604063,1.074003437,0.010365889,-0.088089351,0.072528155,-0.225707096,-0.954072469,0.734931895,-0.604518466,0.101073627,0.024141821,1.0,0,TXN-100184,Owen Thorne,Visa,**** **** **** 1522,Travel,Delta Airlines,"Chicago, USA",iPhone 15 Pro
166921.0,0.044456793,0.327662598,1.007778694,-0.04925742,-0.856661185,-0.227775862,0.170704581,-0.116367361,-0.771443092,0.691690504,-1.249345299,-0.410796681,0.186943257,-0.217022851,0.440341185,-1.147222887,-0.491015997,1.530797397,-1.073600282,-0.646362929,-0.350570224,-0.539763904,0.284922398,-0.073053663,-1.171453099,-1.003885724,-0.006657901,0.121459415,64.0,0,TXN-100185,Liam Vance,MasterCard,**** **** **** 6904,Online Retail,eBay,"Los Angeles, USA",Android App
147501.0,-1.611877338,-0.408409923,-3.829761676,6.249461761,-3.360921609,1.147963582,1.858424853,0.474858318,-3.838398816,-1.445374957,2.113900014,-3.259702465,-0.315347339,-1.808102973,-0.741877295,-2.986920088,-4.815863011,-1.271654588,1.701685024,2.42567743,1.245582186,0.616382702,2.25143888,-0.066096392,0.538710327,0.541325493,-0.136243382,-0.009852256,996.27,1,TXN-100186,Jackson Thorne,MasterCard,**** **** **** 5888,Travel,Expedia,"Lagos, NGA",Firefox Linux
64858.0,-0.771099272,1.066944988,1.666128748,0.076161118,-0.347219632,-1.283982971,0.635849533,-0.058824921,-0.155837541,0.016972419,0.014631388,-0.130422088,-0.562335609,0.203470428,0.887018075,0.049553278,-0.181545449,-0.47688202,-0.206339667,0.169548358,-0.233120154,-0.555484142,0.135580685,0.879626108,-0.21134208,0.04748651,0.375342327,0.186728361,4.49,0,TXN-100187,Alexander Mercer,Visa,**** **** **** 6832,Online Retail,eBay,"Paris, FRA",iPhone 15 Pro
94952.0,0.842025259,-0.365518406,-2.464063331,4.820885964,0.775505434,-0.614784605,1.3680244,-0.526261742,-0.121356447,-0.357616193,0.637766685,-2.81888227,2.360595414,-1.10869894,-1.449951095,1.573739874,2.202651544,0.800471467,-2.103582903,0.944915098,-0.110621879,-1.257800026,-0.324418363,-0.420020001,-0.219501078,-0.268872636,-0.144582319,0.10446406,571.48,1,TXN-100188,Dylan Wright,Visa,**** **** **** 8122,Luxury Goods,Tiffany & Co.,"Lagos, NGA",Firefox Linux
85576.0,-2.207630918,3.259076104,-5.43636547,3.684737394,-3.06640091,-0.671323195,-3.696178394,1.822272458,-3.049652728,-6.353887252,4.351481497,-6.45324733,-0.061431937,-8.442872857,-0.32882064,-5.440795183,-9.518037892,-2.438068618,2.33675362,0.80833636,0.920899034,0.037674509,0.026753978,-0.791488824,0.176492777,-0.136312279,1.087584824,0.373833529,240.77,1,TXN-100189,Noah Sterling,Visa,**** **** **** 6842,Luxury Goods,Louis Vuitton,"Lagos, NGA",Windows Chrome
117731.0,2.016674008,-0.258647649,-1.225012097,0.237780842,-0.042761307,-0.65065679,-0.035725894,-0.053755687,0.54004849,0.276532041,0.44605336,0.202545011,-1.538618141,0.772885554,-0.415419837,0.203311524,-0.511727909,-0.16133236,0.495573039,-0.293052261,-0.266404484,-0.756649851,0.305546017,-0.438169155,-0.355950767,0.208369232,-0.08364018,-0.075957336,9.99,0,TXN-100190,Luke Mercer,Visa,**** **** **** 2316,Groceries,Kroger,"Paris, FRA",MacBook Safari
142066.0,-0.522932233,0.504219604,0.320119291,-2.010112683,-0.885072609,0.729841106,-2.596066429,-5.251254853,-1.134431074,-1.187363001,-1.088236192,0.086624993,0.27238651,0.181848918,-0.583182512,1.79391692,0.022676921,-1.16257693,-0.732308124,1.307256558,-2.228602423,1.570553382,-0.027497571,0.759096265,0.903770265,-0.140564341,0.052828672,0.276851122,29.99,0,TXN-100191,Sophia Vance,MasterCard,**** **** **** 2124,Dining,Chipotle,"Los Angeles, USA",MacBook Safari
34511.0,-0.706804807,-0.620541921,-0.157520101,0.056043762,0.085997575,-0.700475897,1.466170841,-0.222543242,-0.862647437,-0.198575657,0.901572616,0.265887938,-0.248741237,0.751059727,0.123952955,-0.102776504,-0.346465307,0.353563955,1.186608014,0.786614753,0.391212815,0.474210927,0.793428972,0.036104985,-0.983062701,0.926475677,0.016510897,0.237029747,299.0,0,TXN-100192,Isabella Sterling,Visa,**** **** **** 6621,Digital Services,Spotify,"Paris, FRA",MacBook Safari
1041.0,0.892379086,-0.345990825,0.051279664,0.741072106,-0.452616389,-0.724437378,0.41593207,-0.215841661,-0.235291967,-0.04581623,1.452341456,1.453898131,0.542250124,0.296938567,-0.71697288,-0.202751651,-0.225315382,-0.256772465,0.28258113,0.271976222,0.108916121,0.080448447,-0.254845806,0.63883133,0.568468713,0.503576423,-0.083777582,0.024183999,173.0,0,TXN-100193,Jackson Thorne,Visa,**** **** **** 6423,Online Retail,Amazon,"Toronto, CAN",iPhone 15 Pro
49985.0,-1.554216368,1.694229289,-0.903333638,2.425436085,-2.899787485,0.13302843,-0.286225919,0.555944559,-1.394918382,-2.892611761,1.962235975,-2.385262661,0.458337202,-3.724543454,1.843978325,-2.013923708,-2.815600296,-1.092290272,0.13968723,-0.032334386,0.493436339,0.733393182,0.20234996,0.492053701,-0.183790909,-0.19991712,0.395200622,0.027693032,360.0,1,TXN-100194,Lucas Sterling,Visa,**** **** **** 3587,Cash Withdrawal,Bank of America ATM,"Moscow, RUS",Firefox Linux
129222.0,1.177823792,2.487103395,-5.330608161,5.324546835,1.150243258,-1.281842535,-1.1719942,0.413778202,-2.659840154,-2.971695236,3.619597407,-4.478044065,-2.034184486,-7.772197355,-1.201492749,-0.509866916,-1.304369794,0.495999535,-1.359843893,0.156057239,0.262325117,-0.431790203,-0.092088065,0.145215898,0.45778841,0.167739067,0.451242541,0.26842121,4.87,1,TXN-100195,John Sterling,MasterCard,**** **** **** 6672,Travel,Hilton Hotels,Unknown IP,iPhone 15 Pro
79540.0,-0.114360704,1.036129402,1.984405261,3.128243274,-0.74034356,1.548618696,-1.701283955,-2.203841748,-1.242264775,0.269561809,1.293418297,0.933215784,-0.135325961,0.52148369,0.386884188,0.059868954,0.306339379,0.265051989,0.223718288,0.732852498,-1.032934652,1.19642831,-0.112856718,0.254718993,0.696667886,0.482370417,0.129969314,0.223924334,0.2,1,TXN-100196,Owen Thorne,Visa,**** **** **** 2378,Travel,Uber Trip,"Kiev, UKR",Unknown API
91524.0,1.954851738,1.630056303,-4.337199681,2.378367292,2.113347861,-1.583850667,0.653745453,-0.192892012,1.217608255,-2.829098205,3.504567793,-3.91819988,-1.01579193,-4.704508705,-0.968553076,1.854771917,6.024396767,3.531250335,-1.196284776,-0.230640095,-0.474437305,-0.974624666,-0.048154504,-0.023524268,0.362192024,-0.570709267,0.02561872,0.081880389,1.0,1,TXN-100197,Aniyah Hayes,Visa,**** **** **** 4374,Travel,Expedia,"Lagos, NGA",Unknown API
144486.0,-0.73918981,-0.134901869,1.326336659,-2.420938768,-0.051197167,-0.247113143,-0.255727754,0.237748843,-0.760856839,0.227008899,0.650960737,-0.382124852,-0.565616071,-0.343207253,-1.089008611,1.654321331,-0.396099,-0.851763317,0.254089314,0.087322071,0.03049587,-0.02893172,-0.007624978,0.717636724,-0.446000522,-0.64418008,0.2491633,0.215877216,11.99,0,TXN-100198,Bella Sterling,Visa,**** **** **** 2519,Digital Services,Netflix,"Los Angeles, USA",iPhone 15 Pro
41694.0,1.264395527,-0.067996011,-0.589832846,-0.426132462,0.255629982,-0.426491437,0.299311403,-0.126415186,-0.172398158,-0.02096311,0.433097893,0.330712866,-0.332816346,0.700604574,0.269392893,0.552867945,-0.795264027,-0.059960713,1.06420672,0.040358635,-0.38541179,-1.302838543,-0.043288397,-0.822449014,0.297202385,0.788023754,-0.126869366,-0.016057446,53.9,0,TXN-100199,Elizabeth Sterling,Visa,**** **** **** 6777,Online Retail,Best Buy,"Los Angeles, USA",Firefox Linux
67867.0,-0.589815088,0.946107554,1.52157328,-0.015439403,0.295574963,-0.795289531,1.400874879,-0.611457076,-0.178992718,0.316683064,0.432055756,-0.06481941,-0.238672145,-0.149172251,0.888271825,-0.733695242,-0.023129492,-1.008637963,-0.519795785,0.111344798,-0.049981709,0.302011976,-0.141712513,0.633929789,-0.042052421,0.261531043,-0.308602392,-0.35088393,33.17,0,TXN-100200,Oliver Vance,MasterCard,**** **** **** 8935,Groceries,Safeway,"Sydney, AUS",Android App
44545.0,1.120208651,-0.238330685,0.182675053,0.015947632,-0.646738316,-1.124333599,0.153211577,-0.303415534,0.170767101,-0.234717576,-0.18183391,0.411595792,0.543023924,0.172965571,1.055995391,0.182389299,-0.30743439,-0.426041057,-0.010647536,0.151517882,0.077855326,0.074839043,-0.135270725,0.498765058,0.358413683,1.090616763,-0.10177294,0.017532054,97.99,0,TXN-100201,Lily Mercer,Visa,**** **** **** 7093,Groceries,Trader Joe's,"Tokyo, JPN",iPhone 15 Pro
93879.0,-13.08651942,7.352148339,-18.25657611,10.64850545,-11.73147645,-3.659167406,-14.87365796,8.810472675,-5.418204072,-13.20257715,6.357227363,-15.53161118,0.659694875,-11.4123296,-2.447576074,-9.833743021,-18.17461743,-7.269904593,0.623796612,-1.376298409,2.761157059,-0.26616181,-0.412860725,0.519952216,-0.74390896,-0.167808225,-2.498300252,-0.711066152,30.31,1,TXN-100202,Lily Mercer,Visa,**** **** **** 9418,Travel,Airbnb,"Kiev, UKR",Firefox Linux
32996.0,1.526788527,-1.120030761,0.045734946,-1.486741839,-1.254869258,-0.565387562,-0.95502492,-0.151736302,-1.649992236,1.457310059,-1.385057379,-1.649102131,-0.283418781,-0.165934721,0.733472445,-0.110283688,0.258700774,0.350766814,0.068848561,-0.307832988,-0.264145616,-0.467253869,-0.081093484,-0.502381778,0.457829426,-0.153872551,0.017825828,0.015049976,40.0,0,TXN-100203,Elizabeth Sterling,MasterCard,**** **** **** 6355,Travel,Delta Airlines,"London, UK",Windows Chrome
93888.0,-10.04063146,6.139182715,-12.97297189,7.740555445,-8.684704528,-3.837429167,-11.9077019,5.833273001,-5.731054244,-12.43894491,6.989885613,-16.21861039,0.253303366,-8.728645065,-0.147529091,-14.12985452,-20.68502755,-8.484449057,4.851255137,-0.082275225,2.823431432,1.153005013,-0.56734285,0.843011622,0.549937645,0.113891876,-0.307375,0.061630641,1.0,1,TXN-100204,Dylan Wright,MasterCard,**** **** **** 5968,Luxury Goods,Rolex Boutique,"Moscow, RUS",Android App
58067.0,-0.264868684,3.386139969,-3.45499699,4.367629058,3.336060428,-2.053918423,0.256890458,-2.957235441,-2.855797234,-2.808455543,1.847503511,-2.414822338,-2.573224542,-6.59912613,0.123470383,2.572371808,6.609365809,2.5306698,-3.602657251,0.482513022,-1.394503794,-0.166029307,-1.452081183,-0.251814671,1.243460543,0.452786777,0.132218076,0.424599466,1.0,1,TXN-100205,Levi Hayes,Visa,**** **** **** 6574,Cash Withdrawal,Wells Fargo ATM,"Kiev, UKR",Unknown API
36595.0,1.368230548,-0.702589504,0.76540493,-0.796342158,-1.070178791,0.021726875,-1.102257159,0.095162822,-0.392945611,0.560441635,-0.513573397,-0.622256598,0.551056531,-0.484245722,1.383109169,1.323091398,0.143951049,-1.162045495,0.051235311,0.083588105,0.377796256,1.095181108,-0.135997731,-0.378306996,0.42672802,0.011051587,0.054734499,0.017553821,11.0,0,TXN-100206,Levi Hayes,MasterCard,**** **** **** 5072,Travel,Airbnb,"Berlin, GER",iPhone 15 Pro
43249.0,-0.497267147,0.544434408,1.721015366,2.834881321,0.789900522,2.425680609,-0.239162549,0.892307557,-0.986532498,0.596620896,1.355438135,0.124574929,-1.59443233,0.445086526,0.303656862,-1.653346832,1.485863196,-1.405882929,-0.10839476,-0.062257755,0.235961444,0.903634067,0.077668117,-1.029327283,-0.863629182,0.331711333,0.250410458,0.153753851,18.31,0,TXN-100207,Amelia Sterling,Amex,**** **** **** 3257,Dining,Olive Garden,"New York, USA",iPhone 15 Pro
68695.0,-1.31371845,-0.46263134,2.205652071,0.595665658,1.639965194,1.174388864,-0.280100154,0.443844309,-0.059119029,-0.51200738,0.259995322,0.68022386,0.30581015,-0.398083336,0.955648254,-2.112371518,1.476117598,-2.304943411,-0.461958694,0.293541448,0.10506968,0.56893177,-0.067408279,-0.877824506,0.095840633,0.642813628,-0.081187343,-0.150532697,10.75,0,TXN-100208,Luke Mercer,Visa,**** **** **** 9588,Digital Services,AWS Cloud,"Los Angeles, USA",iPhone 15 Pro
26585.0,-19.85632233,12.09589323,-22.46408275,6.115541102,-15.14802152,-4.346724083,-15.64850747,13.27680481,-3.97416162,-8.859194059,5.730815537,-8.088033512,0.230824969,-8.578973273,0.000946637,-6.947746067,-13.47289701,-4.940210829,1.230142552,1.582929555,1.75072984,-1.409635709,-0.809809278,0.12139666,1.350300071,-0.224291874,1.597621368,0.476919818,99.99,1,TXN-100209,Emma Wright,MasterCard,**** **** **** 5424,Cash Withdrawal,Bank of America ATM,Unknown IP,Firefox Linux
41850.0,1.325619412,-1.757870303,0.404909398,-1.537427265,-1.383210805,0.979649747,-1.599752356,0.283651173,-1.108382506,1.389295325,-0.821614123,-0.803030688,0.161741802,-0.742979643,-0.737327731,0.255057477,-0.118187399,1.193834959,0.829182818,-0.087088725,-0.245949119,-0.430069337,-0.246666168,-1.407010317,0.392142617,-0.115461884,0.049553133,0.022342708,119.35,0,TXN-100210,Noah Sterling,MasterCard,**** **** **** 4237,Groceries,Whole Foods,"Berlin, GER",iPhone 15 Pro
154945.0,-0.18133144,0.217157854,0.765522255,-0.898253507,-0.71974671,0.493516927,0.86602148,-0.003648416,0.467220806,-0.77996737,0.462239285,1.124229794,0.849016599,-0.370114749,-0.631679352,0.367039894,-0.966365756,0.679320085,-0.003235295,-0.089025188,0.306464373,1.072308934,-0.055497356,-0.330926759,-0.381164151,0.043754042,0.029521446,-0.004236519,180.78,0,TXN-100211,Levi Hayes,Visa,**** **** **** 4893,Luxury Goods,Cartier,"Los Angeles, USA",iPhone 15 Pro
134763.0,1.843102494,-1.591637017,-0.242360806,-0.394381571,-1.497658633,0.472284671,-1.701736322,0.27138264,1.136590401,-0.072057895,-1.243995731,-0.461655649,0.412586087,-2.642381134,-0.581548769,1.624208756,1.184161105,-0.253002129,0.488730412,0.314982807,0.335218253,0.979907784,0.013635436,0.438696376,-0.299636937,-0.057407336,0.064109314,0.022158656,142.19,0,TXN-100212,John Sterling,Visa,**** **** **** 3005,Online Retail,Best Buy,"Chicago, USA",Firefox Linux
82792.0,1.234443951,-0.891418727,0.729484297,-0.383660195,-1.192480012,0.163965483,-0.830613946,0.071604053,-0.381956735,0.536545435,0.412204283,1.386970526,1.141432207,-0.678342234,-1.777748292,-1.699912423,0.154961917,1.073762247,0.164822216,-0.331794623,-0.461482335,-0.6145596,-0.058649154,0.095922529,0.317799232,1.060372276,-0.025886787,0.005752194,50.25,0,TXN-100213,Levi Hayes,Visa,**** **** **** 3016,Groceries,Costco,"Berlin, GER",MacBook Safari
161447.0,-1.124261625,0.627729312,1.486834426,-0.399080403,0.033196017,0.154536883,-0.231507946,0.64748426,0.19053373,-1.234542316,-1.607285976,-0.223590082,-0.273886339,0.115041448,0.58788715,0.092719192,-0.247895317,0.651481221,0.408179519,-0.034471919,0.23042271,0.538253705,-0.461027434,0.497802219,0.700553535,-0.023207899,-0.044304617,-0.03470425,4.99,0,TXN-100214,Elijah Hayes,Amex,**** **** **** 2772,Groceries,Costco,"Sydney, AUS",iPhone 15 Pro
61649.0,-0.335276235,1.006336147,1.011246841,-0.207709751,0.351150148,-0.285328166,0.538520857,0.163478815,-0.486260942,-0.317731205,0.735663516,-0.043071521,-0.647015098,-0.114705698,0.331438599,0.816897339,-0.446478049,0.679047437,0.463151657,0.094634671,-0.266811759,-0.768884591,-0.103985787,-0.430189524,-0.126250792,0.099770405,0.235886965,0.079378405,2.69,0,TXN-100215,Levi Hayes,Discover,**** **** **** 9353,Digital Services,Spotify,"Chicago, USA",MacBook Safari
57481.0,1.256298158,0.392580288,0.31705268,0.688491828,-0.324347869,-1.060589923,0.123303112,-0.23427889,-0.048489882,-0.298462141,0.025232246,0.519375965,0.760531337,-0.393844667,1.035302152,0.45342145,-0.03574751,-0.364802422,-0.202148996,-0.04611398,-0.281328784,-0.786204276,0.122787523,0.360017103,0.234089155,0.092590678,-0.019614398,0.03200671,1.98,0,TXN-100216,Emma Wright,MasterCard,**** **** **** 4976,Online Retail,Target,"New York, USA",Android App
61948.0,-0.852968594,0.864940114,1.191680542,-0.484120847,0.809050806,1.619338278,0.193145068,0.767112063,-0.303990358,0.002012113,1.807816622,0.364370034,-1.097993155,0.573292209,1.390527757,-0.744670036,0.488171082,-1.582424289,-1.145290729,0.041044386,-0.121926474,-0.154247432,0.074624281,-1.400939946,-0.477917132,0.211283854,0.435962605,0.148841969,7.99,0,TXN-100217,Emma Wright,Visa,**** **** **** 2751,Digital Services,Spotify,"Sydney, AUS",iPhone 15 Pro
59011.0,-2.32692237,-3.34843873,-3.513407961,3.17505971,-2.815137034,-0.203362788,-0.89214443,0.333225703,-0.802005229,-4.350685312,3.064245841,-2.718730632,0.068787703,-5.586873126,-0.966076478,-2.502049417,-4.460494632,-0.870525745,0.595629104,3.209170944,1.226648399,-0.695902073,-1.478490211,-0.0615526,0.236155012,0.531910616,0.302324354,0.536375348,1389.56,1,TXN-100218,Scarlett Wright,MasterCard,**** **** **** 9967,Online Retail,Best Buy,Unknown (VPN/Proxy),MacBook Safari
85285.0,-6.713406972,3.921104152,-9.746678217,5.148262549,-5.15156272,-2.099388657,-5.937766832,3.578779604,-4.684951751,-8.537757687,6.348979303,-8.681608932,0.251179385,-11.60800226,-0.351568782,-5.363566433,-11.93909151,-3.58360287,0.897402406,0.135711323,0.954272202,-0.451086449,0.127214424,-0.339449869,0.394095514,1.075295099,1.649905909,-0.394905372,252.92,1,TXN-100219,Henry Vance,MasterCard,**** **** **** 8430,Travel,Airbnb,Unknown (VPN/Proxy),MacBook Safari
157608.0,-0.003713339,0.801356178,0.34947243,-0.677093142,0.398009418,-0.862897588,0.888550804,-0.050476768,-0.268467244,-0.233053271,0.808641776,0.711690119,-0.364921527,0.368893066,-1.080592605,0.088573778,-0.609699823,-0.250344281,0.172616431,-0.050714275,-0.20652301,-0.46409333,0.069332083,0.063194646,-0.541548175,0.116002857,0.242088383,0.087516478,1.99,0,TXN-100220,John Sterling,Visa,**** **** **** 8170,Digital Services,AWS Cloud,"London, UK",MacBook Safari
132121.0,2.034746701,-0.314437429,-0.804101057,-0.012814051,0.090146474,0.485639021,-0.635463467,0.133622373,0.901373576,0.039498585,0.248716264,1.251586666,1.224699188,-0.079741203,0.291368574,0.713680185,-1.32158949,0.981732831,0.246821797,-0.098070235,0.210535929,0.777021254,0.050386209,-0.109713974,-0.000546749,-0.246121078,0.031648816,-0.047139754,1.4,0,TXN-100221,Lily Mercer,Visa,**** **** **** 7469,Groceries,Costco,"New York, USA",iPhone 15 Pro
154916.0,0.371828481,-0.407062672,-0.708617859,-2.618718173,0.036344702,-0.800981765,0.675251239,-0.340708416,-2.761436806,1.108813864,0.174833602,-0.643714008,0.082908082,0.113729117,-1.841751298,-1.014115396,0.349135939,0.225429894,0.214996912,-0.318185432,0.089735569,0.655208321,-0.194292802,-0.447962207,0.164875225,0.045478237,0.009921129,0.005704245,60.0,0,TXN-100222,Owen Thorne,MasterCard,**** **** **** 4220,Online Retail,eBay,"Los Angeles, USA",iPhone 15 Pro
